id,reasoning,brand,car_model,imputed_year,imputed_mileage_km,imputed_condition,battery_status,is_accident_free,has_aftermarket_mods
477,Phrase used: 'Volvo EC40 Ultra 2025' indicates year 2025.,Volvo,EC40 Ultra,2025,,,,,False
478,"Phrase used: 'Tình trạng: Xe mới 100%' indicates new car; imputed_condition 'Mới 100%', mileage 0 via new car logic.",Geely,EX5 Max,2025,0.0,Mới 100%,,,False
479,Phrase used: 'Xe VinFast VF5 Plus 2025' indicates year 2025.,VinFast,VF5 Plus,2025,,,,,False
480,"From text 'Xe VinFast VF8 Eco AWD 2023' -> brand: VinFast, car_model: VF8 Eco AWD; 'mua Pin Catl đi 50.000km' -> imputed_mileage_km: 50000; 'đẹp xuất sắc!' -> imputed_condition: Đã qua sử dụng; 'mua Pin Catl' -> battery_status: Mua pin; is_accident_free: Not explicitly mentioned, returning null; has_aftermarket_mods: Not explicitly mentioned, returning null.",VinFast,VF8 Eco AWD,2023,50000.0,Đã qua sử dụng,Mua pin,,False
481,"From text 'Xe VinFast VF8 Plus AWD 2023' -> brand: VinFast, car_model: VF8 Plus AWD; 'Odo : 47.000km' -> imputed_mileage_km: 47000; 'mua pin đỏ xanh' -> battery_status: Mua pin; '2023' -> imputed_year: 2023; is_accident_free: Not explicitly mentioned, returning null; has_aftermarket_mods: Not explicitly mentioned, returning null.",VinFast,VF8 Plus AWD,2023,47000.0,Đã qua sử dụng,Mua pin,,False
482,"From text 'Xe VinFast VF5 Plus 2026' -> brand: VinFast, car_model: VF5 Plus; '2026' -> imputed_year: 2026; no explicit mileage/condition/battery info -> imputed_mileage_km: null, imputed_condition: null, battery_status: null, is_accident_free: null, has_aftermarket_mods: null.",VinFast,VF5 Plus,2026,,,,,True
483,"From text 'Xe VinFast VF5 Plus 2025' -> brand: VinFast, car_model: VF5 Plus; '2025' -> imputed_year: 2025; no explicit mileage/condition/battery info -> imputed_mileage_km: null, imputed_condition: null, battery_status: null, is_accident_free: null, has_aftermarket_mods: null.",VinFast,VF5 Plus,2025,,,,,False
484,"From text 'Xe VinFast VF8 Eco 2025' and 'Xe mới, giá cựu ưu đãi tháng 12' -> brand: VinFast, car_model: VF8 Eco 2 cầu; year: 2025; condition: Mới 100%; mileage: 0 due to new car logic; battery_status: null; is_accident_free: null; has_aftermarket_mods: null.",VinFast,VF8 Eco 2 cầu,2025,0.0,Mới 100%,,,False
485,"From text 'THÔNG SỐ CƠ BẢN VINFAST LIMO GREEN' and 'Xe VinFast Limo Green AT 2025' -> brand: VinFast, car_model: Limo Green AT; year: 2025; no explicit mileage/condition/battery info -> imputed_mileage_km: null, imputed_condition: null, battery_status: null, is_accident_free: null, has_aftermarket_mods: null.",VinFast,Limo Green AT,2025,,,,,False
486,"From text 'Xe VinFast VF7 Eco 2026' -> brand: VinFast, car_model: VF7 Eco; year: 2026; no explicit mileage/condition/battery info -> imputed_mileage_km: null, imputed_condition: null, battery_status: null, is_accident_free: null, has_aftermarket_mods: null.",VinFast,VF7 Eco,2026,,,,,False
487,"From text 'VF5 Plus 2025' and detailed notes: 'sản xuất 2025 xe mới' -> brand: VinFast, car_model: VF5 Plus; year: 2025; mileage: 0 due to new car logic (mileage implied by 'xe mới'); condition: Mới 100%; 'Xe đã được mua đứt Pin miễn phí sạc tới 2027' -> battery_status: Mua pin; 'và rất many đồ chơi khác' -> has_aftermarket_mods: true; is_accident_free: null.",VinFast,VF5 Plus,2025,0.0,Mới 100%,Mua pin,,True
488,"From text 'VF6 Plus 2024' and 'mua pin' -> brand: VinFast, car_model: VF6 Plus; year: 2024; battery_status: Mua pin; mileage: null (odo value 'odo 3v7 km' is not a clean integer); condition: null; is_accident_free: null; has_aftermarket_mods: null.",VinFast,VF6 Plus,2024,,,Mua pin,,False
489,"From text 'VF7 Plus AWD 2024' -> brand: VinFast, car_model: VF7 Plus AWD; year: 2024; no mileage/condition/battery info explicitly provided -> imputed_mileage_km: null, imputed_condition: null, battery_status: null, is_accident_free: null, has_aftermarket_mods: null.",VinFast,VF7 Plus AWD,2024,,,,,False
490,"From text 'Xe VinFast VF8 S 2024' and 'chạy 5km' -> brand: VinFast, car_model: VF8 S; year: 2024; mileage: 5 (but new car logic will apply if condition is Mới 100%); treat as new with mileage 0 per new car logic; condition: Mới 100% (text indicates near-new with 5km); battery_status: null; is_accident_free: null; has_aftermarket_mods: null.",VinFast,VF8 S,2024,0.0,Mới 100%,,,False
491,"From text 'VF5 Plus 2025' and promotional lines: 'Sẵn xe GIAO NGAY', 'Hỗ trợ trả góp 100% giá trị xe', etc. -> brand: VinFast, car_model: VF5 Plus; year: 2025; mileage: null; condition: null; battery_status: null; is_accident_free: null; has_aftermarket_mods: null.",VinFast,VF5 Plus,2025,,,,,False
492,"From text 'VF7 Eco 2025' and 'bản mua đứt pin' -> brand: VinFast, car_model: VF7 Eco; year: 2025; mileage: null; condition: null; battery_status: Mua pin; is_accident_free: null; has_aftermarket_mods: null.",VinFast,VF7 Eco,2025,,,Mua pin,,False
493,"From text 'VinFast Herio Green AT 2025' and 'Pin mua, sạc miễn phí đến 6/2027' -> brand: VinFast, car_model: Herio Green AT; imputed_year: 2025; imputed_mileage_km: null; imputed_condition: null; battery_status: Mua pin; is_accident_free: null; has_aftermarket_mods: null.",VinFast,Herio Green AT,2025,,,Mua pin,,False
494,"From text 'HongQi E-HS9 Premium 2022' -> brand: Hongqi, car_model: E-HS9 Premium; imputed_year: 2022; mileage: null; condition: null; battery_status: null; is_accident_free: null; has_aftermarket_mods: null.",Hongqi,E-HS9 Premium,2022,,,,,False
495,"odo 2v -> 20000 km; Xe đã mua đứt pin SDI -> battery_status = 'Mua pin'; 'siêu phẩm như mới' appears but is not an explicit 'Mới 100%' or 'Đã qua sử dụng', so imputed_condition = null.",VinFast,VF9 Plus 6S SDI,2023,20000.0,,Mua pin,,True
496,"Odo: 38.000km -> imputed_mileage_km = 38000; 'sx 2023' indicates year 2023; no explicit condition or battery or mods info, so those fields null.",VinFast,VF8 Eco AWD,2023,38000.0,,,,False
497,"Name includes 'VF7 Plus AWD 2025' (year 2025). No mileage or condition details in description, so mileage=null, condition=null, battery=null, accident=null, mods=null.",VinFast,VF7 Plus AWD,2025,,,,,False
498,"Vf8 Eco đen. Odo 4,8 vạn km -> 48000; year 2023 is stated, so imputed_year=2023; no explicit condition or battery or mods info, so those fields null.",VinFast,VF8 Eco AWD,2023,48000.0,,,,False
499,"Odo: 55.000 km -> 55000; year 2023 is stated; no explicit condition or battery or mods info, so those fields null.",VinFast,VF8 Eco AWD,2023,55000.0,,,,False
500,"VinFast VF8 Eco Pin Sdi sx năm 2023 -> year 2023; no explicit ODO; no explicit condition or battery ownership stated, so mileage=null, condition=null, battery=null.",VinFast,VF8 Eco AWD,2023,,,,,False
501,"odo zin 30 Km; Xe chỉ mới ra tên chưa lăn bánh -> indicates new car; New Car Logic applies: imputed_condition = 'Mới 100%', imputed_mileage_km = 0.",VinFast,VF3 Plus,2025,0.0,Mới 100%,,,False
502,"Siêu hot VF3; description lacks explicit mileage or condition details; so mileage=null, condition=null.",VinFast,VF3 Plus,2025,,,,,False
503,"Odo: 4v -> 40000 km; text includes 'ngoại thất như mới' but no explicit mapping to allowed condition values, so imputed_condition=null.",VinFast,VF8 Plus AWD,2023,40000.0,,,,False
504,"Xe VinFast VF7 Plus AWD 2026 -> year 2026; no mileage details given, so mileage=null; other fields null.",VinFast,VF7 Plus AWD,2026,,,,,False
505,"LIMO GREEN – XE GIA ĐÌNH; no odometer or explicit condition info, so mileage=null, condition=null.",VinFast,Limo Green AT,2026,,,,,False
506,"VinFast VF MPV 7; no mileage or condition details provided, so mileage=null, condition=null.",VinFast,VF MPV 7,2026,,,,,False
507,"Xe mới 100% – ALLNEW 2025 -> year 2025; New Car Logic applies: imputed_condition = 'Mới 100%', imputed_mileage_km = 0.",VinFast,VF5 Plus,2025,0.0,Mới 100%,,,False
508,"Xe VinFast Limo Green AT 2025 – new car 100% -> year 2025; New Car Logic applies: imputed_condition = 'Mới 100%', imputed_mileage_km = 0.",VinFast,Limo Green AT,2025,0.0,Mới 100%,,,False
509,"Xe mới 100% – ALLNEW 2025 -> year 2025; New Car Logic applies: imputed_condition = 'Mới 100%', imputed_mileage_km = 0.",VinFast,VF3 Plus,2025,0.0,Mới 100%,,,False
510,"From the Name, the year is explicit: 'Xe VinFast VF9 Eco 2025' indicates imputed_year = 2025. No mileage or condition is explicitly stated in the Desc (e.g., no 'mới'/'đã qua sử dụng' and no odo value), so imputed_mileage_km = null and imputed_condition = null.",VinFast,VF9 Eco,2025,,,,,False
511,"From the Name, the year is explicit: 'VF8 Plus AWD 2022' indicates imputed_year = 2022. The Desc mentions 'Xe full pin' but does not specify whether the battery is bought or leased, so battery_status is null. Mileage and condition are not explicitly stated.",VinFast,VF8 Plus AWD,2022,,,,,False
512,"From the Name, the year is explicit: 'HongQi E-HS9 Premium 2022' indicates imputed_year = 2022. No mileage or explicit condition is stated in Desc.",Hongqi,E-HS9 Premium,2022,,,,,False
513,"From the Name, the year is explicit: 'VINFAST VF5 Plus 2024' indicates imputed_year = 2024. The Desc contains 'bản mua đứt pin' which indicates battery_status = 'Mua pin'.",VinFast,VF5 Plus,2024,,,Mua pin,,False
514,"From the Name, the year is explicit: 'BYD Han EV 2025' indicates imputed_year = 2025. No mileage or explicit condition is stated.",BYD,Han EV,2025,,,,,False
515,Desc contains 'đã qua sử dụng' which maps to imputed_condition = 'Đã qua sử dụng'.,Mercedes Benz,EQS 580 4Matic,2022,,Đã qua sử dụng,,True,False
516,Desc includes 'pin thuê tháng' which indicates battery_status = 'Thuê pin'.,VinFast,VF3 Plus,2024,,,Thuê pin,,False
517,"Số km: 5v km in Desc indicates 5 vạn km = 50,000 km; ODO presence implies used, so imputed_mileage_km = 50000 and imputed_condition = 'Đã qua sử dụng'.",VinFast,VF8 Eco AWD,2023,50000.0,Đã qua sử dụng,,,False
518,"From the Name, the year is explicit: 'VinFast VF6 Eco 2025' indicates imputed_year = 2025. No mileage or explicit condition stated.",VinFast,VF6 Eco,2025,,,,,False
519,"Desc mentions 'thuê pin' policy, indicating battery_status = 'Thuê pin'.",VinFast,VF5 Plus,2025,,,Thuê pin,,False
520,Desc states 'đã qua sử dụng' and 'chứng chỉ Mercedes-Benz Certified' which confirms used status; imputed_condition = 'Đã qua sử dụng'.,Mercedes Benz,EQS 580 4Matic,2023,,Đã qua sử dụng,,True,False
521,Desc includes 'odo 55.000 km' which yields imputed_mileage_km = 55000; also mentions 'gói thuê pin' so battery_status = 'Thuê pin'; year 2022 from name.,VinFast,VF e34 AT,2022,55000.0,Đã qua sử dụng,Thuê pin,,False
522,Title 'VF3 Plus 2025' indicates year 2025; text includes 'Xe không đâm đụng' suggesting accident-free status; mileage/condition not explicitly stated.,VinFast,VF3 Plus,2025,,,,True,False
523,"Desc states 'Xe mới 100%,' which maps to imputed_condition = 'Mới 100%'; year=2025 from name; mileage = 0 due to new status.",VinFast,Limo Green AT,2025,0.0,Mới 100%,,,False
524,From the Name 'VF3 Plus 2025' year is 2025; no explicit mileage or condition stated.,VinFast,VF3 Plus,2025,,,,,False
525,"Year extracted from Name: 'Xe VinFast VF5 Plus 2024' -> 2024. Mileage, condition, battery status, accident history, and aftermarket mods not explicitly mentioned in the text.",VinFast,VF5 Plus,2024,,,,,False
526,Year extracted from Name: 'Xe VinFast VF7 Eco 2026' -> 2026. Other fields not explicitly mentioned.,VinFast,VF7 Eco,2026,,,,,False
527,"Vinfast VF3 sản xuất 2025, chạy 5km. From text: 'sản xuất 2025, chạy 5km.'",VinFast,VF3 Plus,2025,5.0,,,,False
528,Kèm Pin and Thay thế Pin khi khả năng sạc dưới 70% (Thuê Pin) indicates 'Thuê Pin' battery status.,VinFast,VF3 Plus,2025,,,Thuê pin,,False
529,Odo :2vkm indicates mileage; 2 vạn km = 20000 km. Year 2022 from name.,VinFast,VF e34 AT,2022,20000.0,,,,False
530,VF8 Eco 2023 present in Name indicates year 2023. No explicit mileage.,VinFast,VF8 Eco AWD,2023,,,,,False
531,VF3 Plus 2025 indicates year 2025. No mileage mentioned.,VinFast,VF3 Plus,2025,,,,,False
532,VinFast VF5 Plus 2026 indicates year 2026. No mileage mentioned.,VinFast,VF5 Plus,2026,,,,,False
533,VF5 Plus 2024 indicates year 2024. No mileage mentioned.,VinFast,VF5 Plus,2024,,,,,False
534,VF3 Plus 2025 indicates year 2025. No mileage mentioned.,VinFast,VF3 Plus,2025,,,,,False
535,EC Van AT 2026 indicates year 2026. No mileage mentioned.,VinFast,EC Van AT,2026,,,,,False
536,VF5 Plus 2025 indicates year 2025. No mileage mentioned.,VinFast,VF5 Plus,2025,,,,,False
537,VF5 Plus 2024 indicates year 2024. No mileage mentioned.,VinFast,VF5 Plus,2024,,,,,False
538,Limo Green AT 2025 indicates year 2025. No mileage mentioned.,VinFast,Limo Green AT,2025,,,,,False
539,VF8 Eco AWD 2023 indicates year 2023. No mileage mentioned.,VinFast,VF8 Eco AWD,2023,,,,,False
540,"Reasoning: 'Sản xuất: 2023' -> imputed_year = 2023. 'Odo: 5vạn km' -> imputed_mileage_km = 50000. 'Pin CATL – Mua pin' -> battery_status = 'Mua pin'. Not explicitly mentioned: imputed_condition (no 'Mới 100%' or 'Đã qua sử dụng'), is_accident_free, or has_aftermarket_mods -> null.",VinFast,VF8 Plus AWD,2023,50000.0,,Mua pin,,False
541,"Reasoning: 'Sản xuất: 2023' -> imputed_year = 2023. 'Odo: Hơn 4vạn km' -> mileage not exact -> null. 'Pin CATL – Mua pin' -> battery_status = 'Mua pin'. Not explicitly mentioned: imputed_condition, is_accident_free, has_aftermarket_mods -> null.",VinFast,VF8 Eco AWD,2023,,,Mua pin,,False
542,"Reasoning: 'Sản xuất: 2023' -> imputed_year = 2023. 'Odo: 4vạn1 km' -> mileage = 40001 (4vạn1 interpreted as 40,001). 'Pin CATL – Mua pin' -> battery_status = 'Mua pin'. Not explicitly mentioned: imputed_condition, is_accident_free, has_aftermarket_mods -> null.",VinFast,VF8 Eco AWD,2023,40001.0,,Mua pin,,False
543,"Reasoning: 'Sản xuất: 2025' -> imputed_year = 2025. No explicit ODO, battery status, or condition -> imputed_mileage_km, battery_status, imputed_condition all null.",VinFast,VF3 Plus,2025,,,,,False
544,"Reasoning: 'Xe Model cũ full option, Xe không bị cắt option như bản mới 2025' and 'Xe sản xuất 2024' -> imputed_year = 2024. 'Odo 5000km zin' -> imputed_mileage_km = 5000. No explicit battery/condition -> imputed_condition=null, battery_status=null, is_accident_free=null, has_aftermarket_mods=null.",VinFast,VF6 Plus,2024,5000.0,,,,False
545,"Reasoning: 'VF7 Eco 2026' -> imputed_year = 2026. No explicit ODO, battery status, or condition -> mileage=null, battery_status=null, imputed_condition=null.",VinFast,VF7 Eco,2026,,,,,False
546,"Reasoning: 'Năm sx :2023' -> imputed_year = 2023. 'Số km: 4v km' -> mileage = 40000. 'Pin mua pin' -> battery_status = 'Mua pin'. Not explicitly mentioned: imputed_condition, is_accident_free, has_aftermarket_mods -> null.",VinFast,VF8 Eco AWD,2023,40000.0,,Mua pin,,False
547,"Reasoning: 'VF6 Plus 2025' -> imputed_year = 2025. No explicit ODO, battery status, or condition -> mileage=null, battery_status=null, imputed_condition=null.",VinFast,VF6 Plus,2025,,,,,False
548,"Reasoning: 'VF6 Plus 2025' -> imputed_year = 2025. No explicit ODO, battery status, or condition -> mileage=null, battery_status=null, imputed_condition=null.",VinFast,VF6 Plus,2025,,,,,False
549,"Reasoning: 'Limo Green AT 2025' -> imputed_year = 2025. No explicit ODO, battery, or condition -> mileage=null, battery_status=null, imputed_condition=null.",VinFast,Limo Green AT,2025,,,,,False
550,"Reasoning: 'VF5 Plus 2025' -> imputed_year = 2025. No explicit ODO, battery, or condition -> mileage=null, battery_status=null, imputed_condition=null.",VinFast,VF5 Plus,2025,,,,,False
551,"Reasoning: 'Odo 10v km' -> mileage = 100000. 'sx 2022' -> imputed_year = 2022. No explicit battery status or condition -> battery_status=null, imputed_condition=null.",VinFast,VF8 Plus AWD,2022,100000.0,,,,False
